agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.896; BH-adjusted p=1.000; percentile=10.5; RCSI_z=-1.181. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.0503957082142551,-0.6778150439028704,-1.1661544738760325,-0.056948234520802554,-0.0583130612653144,-1.1814492316187972,0.895552223888056,1.0,0.047909083310104995,10.494752623688155,3,1064,0.00047,False,run_20260402T224112Z_pid45834,3.0,0.5809915164369035,14.0,8.0,193.33333333333337,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.950; BH-adjusted p=1.000; percentile=5.0; RCSI_z=-1.696. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.06286659725305055,-1.2965866478734247,-2.111457798365062,-0.06289171649885716,-0.0658851498735943,-1.695578090250194,0.9500249875062468,1.0,0.022264971770768322,5.047476261869066,3,1064,0.00047,False,run_20260402T224112Z_pid45834,3.0,0.2237137607186606,7.0,3.6666666666666665,101.33333333333331,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,No Trades,No Trades,Not Applicable,no trades,not available,"No completed trades were generated for this strategy on the current ticker, so skill-versus-luck classification is not applicable.",0.0,0.0,0.0,0.0,,,,,,,0,1064,0.00047,False,run_20260402T224112Z_pid45834,0.0,0.0,0.0,0.0,0.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.943; BH-adjusted p=1.000; percentile=5.7; RCSI_z=-1.541. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.09579858938191477,-0.9130385639174039,-0.8823599012365622,-0.10102315356806957,-0.1436954412360775,-1.5406173355020367,0.9430284857571214,1.0,0.025475188471280063,5.747126436781609,10,1064,0.00047,False,run_20260402T224112Z_pid45834,10.0,0.6446346629015177,17.9,10.5,253.6,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.885; BH-adjusted p=1.000; percentile=11.6; RCSI_z=-1.246. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.06299349235521501,-0.8761848134067854,-0.5812666172795642,-0.1017643050214827,-0.0682706703528386,-1.245607513929286,0.8845577211394303,1.0,0.05327382227440476,11.594202898550725,4,1064,0.00047,False,run_20260402T224112Z_pid45834,4.0,0.3059045226130653,9.25,5.5,137.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.843; BH-adjusted p=1.000; percentile=15.7; RCSI_z=-0.849. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.03212945174236781,-0.5303779752918175,-0.43735493346172055,-0.05970560451730034,-0.0356915009309809,-0.8494937076960647,0.8430784607696152,1.0,0.07413200604708617,15.742128935532234,6,1064,0.00047,False,run_20260402T224112Z_pid45834,6.0,0.5283269045323047,3.5,1.5,44.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.947; BH-adjusted p=1.000; percentile=5.4; RCSI_z=-1.541. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.02111110359225643,-0.7982403773431948,0.0,-0.02111110359225643,-0.0214165372977874,-1.540671551423794,0.9465267366316842,1.0,0.023867113968956778,5.397301349325337,1,1064,0.00047,False,run_20260402T224112Z_pid45834,1.0,0.0,3.0,1.0,28.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.435; BH-adjusted p=1.000; percentile=56.5; RCSI_z=0.132. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.012360886532998938,0.18711189204271553,0.05236218402145069,-0.043412131955881894,0.0076748008819461,0.1324095865849943,0.4352823588205897,1.0,0.36122893362854824,56.52173913043478,23,1064,0.00047,False,run_20260402T224112Z_pid45834,23.0,1.4926705756929637,2.260869565217391,1.0434782608695652,35.30434782608695,acceptable,Trade activity is in a reasonable range for 4-hour research and null-hypothesis testing.
donchian_trend_reentry,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.843; BH-adjusted p=1.000; percentile=15.8; RCSI_z=-1.009. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.04842611978961675,-0.7631422334115041,-1.0497573038119723,-0.05288912927609413,-0.0673409485933168,-1.0090700479687718,0.8425787106446777,1.0,0.07438951834748786,15.792103948025987,3,1064,0.00047,False,run_20260402T224112Z_pid45834,3.0,0.2238051470588235,18.666666666666668,11.0,272.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
turn_of_month_seasonality,Weak Skill,Weak Skill,Moderate,weak skill,not available,"There is some evidence of edge, but it remains modest. raw p=0.193; BH-adjusted p=1.000; percentile=80.7; RCSI_z=0.875. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.0726319648239131,0.9298219656849068,0.29367901078038244,-0.03676155582823892,0.0648100935265375,0.8746306946134031,0.1934032983508246,1.0,0.7135361236173,80.70964517741129,12,1064,0.00047,False,run_20260402T224112Z_pid45834,13.0,0.5997536945812808,6.75,3.8333333333333335,93.66666666666669,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
random,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.674; BH-adjusted p=1.000; percentile=32.7; RCSI_z=-0.497. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.07098687257541081,0.33143851256468515,0.09052670369838267,-0.1657414019229817,-0.0698029214546267,-0.4970389143307707,0.6736631684157921,1.0,0.1715571964369104,32.68365817091454,29,1064,0.00047,False,run_20260402T224112Z_pid45834,29.0,1.3860573148390471,23.93103448275862,14.689655172413794,358.8965517241379,acceptable,Trade activity is in a reasonable range for 4-hour research and null-hypothesis testing.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,0.4171089125081584,0.8740369133586169,,-0.228556616284043,,,,,,,,1304,0.00047,,,,,,,,,
