Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
1998-12-22,12.057011066327032,12.091891522642348,11.824474690891602,11.92330265045166,601000,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1998-12-23,12.18490485781715,12.208158493041992,11.963995323181152,12.208158493041992,676600,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1998-12-24,12.208163669870641,12.208163669870641,12.11514908952877,12.161656379699707,487400,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1998-12-28,12.347684747497732,12.347684747497732,12.126775133371126,12.19653606414795,618600,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1998-12-29,12.254667479729019,12.283734527830841,12.091892010358803,12.231413841247559,247600,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1998-12-30,12.161656175860921,12.330245099904882,12.120962297643413,12.18490982055664,191200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1998-12-31,12.184908315139712,12.243042419696677,12.033759643291605,12.13840103149414,154400,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-04,12.150031377871832,12.487209282138132,12.126777729301741,12.277926445007324,1301200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-05,12.301178751669873,12.66161026518761,12.301178751669873,12.591849327087402,590400,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-06,12.905777875618016,12.998792490937785,12.801136433383276,12.963912010192871,1249400,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-07,12.836017521125907,13.033673588027302,12.754629728872391,12.923218727111816,1069200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-08,13.208069927803505,13.231323572042596,12.830198208918281,12.975533485412598,1065600,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-11,13.34759405384893,13.34759405384893,12.963908858921217,13.10343074798584,995800,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-12,13.208074205279406,13.231327857049264,12.748814582824707,12.748814582824707,972000,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-13,11.905864186530566,13.0801730564911,11.905864186530566,12.742995262145996,1096600,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-14,12.777874825730796,12.882516202829592,12.487204333789695,12.568592071533203,732600,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-15,12.649978569147294,12.946462441861682,12.591844476458197,12.940649032592773,1307800,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-19,13.25458001531418,13.394101910212225,13.02785693610486,13.388288497924805,874600,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-20,13.719653098390353,13.946376179253583,13.487116605197297,13.510370254516602,2264400,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-21,13.487114923160405,13.510368569579647,13.068549287614047,13.161563873291016,2985800,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-22,12.929020881652832,13.173184045784765,12.79531248224725,12.929020881652832,2582000,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-25,13.091802747914393,13.161563686180367,12.870893110072144,13.155750274658203,1893200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-26,13.301086354478498,13.696398361517195,13.301086354478498,13.684771537780762,1427800,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-27,13.85917113886939,13.946372299558586,13.394098281860352,13.394098281860352,2733800,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-28,13.673141018849499,13.870796968951915,13.62082032617533,13.864983558654785,1807200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-01-29,13.905679233015077,14.080081564532826,13.742903723598513,14.06845474243164,1867200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-01,14.196352086905899,14.277739854807898,13.9754424311719,14.080083847045898,1826000,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-02,14.138210150836045,14.138210150836045,13.6266301782729,13.841726303100586,2518400,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-03,13.789409759941451,14.16146803339687,13.696395191577597,13.940558433532715,2668200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-04,14.045196664971597,14.045196664971597,13.347587559095524,13.463855743408203,3891800,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-05,13.394096658082136,13.475484398192009,12.929023857454283,13.138306617736816,3664800,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-08,13.301083537368177,13.580127247942334,13.068547111889712,13.359217643737793,2629200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-09,13.394104335619055,13.405731162299281,12.766255694886912,12.836016654968262,4171000,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-10,12.894140429633984,13.173184045784765,12.742991804218978,12.929020881652832,2803600,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-11,13.161563491492153,13.498741354790097,13.033668439896381,13.47548770904541,5333400,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-12,13.161558584811338,13.312707225802987,12.870888121365857,12.940649032592773,5834800,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-16,13.301083375400585,13.324337017665272,12.836010530106858,12.88251781463623,3452800,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-17,12.5569688580373,13.010414955688645,12.487207919937092,12.591849327087402,5567000,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-18,12.766248167053728,12.801128626526552,12.40581675250121,12.661606788635254,4151200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-19,12.88252305507226,12.975537661968088,12.708120667142582,12.777881622314453,3347200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-22,12.870888982380631,13.266200839111383,12.777874427855748,13.23132038116455,4736000,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-23,13.394096751680399,13.56849905313457,13.231321270323171,13.405723571777344,4131000,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-24,13.5336179435519,13.556871582630167,13.033664703369139,13.03366470336914,5001000,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-25,12.789506335275453,13.068550109863281,12.696491743746178,13.068550109863281,5132400,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-02-26,13.04529223135852,13.068545871699623,12.556965784195366,12.673233985900879,4685200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-01,12.510464199786911,12.719747058147659,12.440703246999997,12.615105628967285,2184200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-02,12.719745767839028,12.836014010689476,12.277926445007324,12.277926445007324,4960400,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-03,12.463952815732476,12.545340567327745,12.23141638260314,12.48720645904541,3215600,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-04,12.789508010934576,12.824388487328033,12.324434992355137,12.615105628967285,6398200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-05,12.975536016515784,13.02204331406602,12.748812940958384,12.90577507019043,3753800,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-08,13.20806919505425,13.301083766850406,13.033666872936456,13.277830123901367,3318800,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-09,13.208067537830994,13.463857578176313,13.091799337674031,13.138306617736816,1872000,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-10,13.138306617736816,13.219694357846691,12.981344547524916,13.138306617736816,884000,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-11,13.208067738418038,13.38247004130208,12.98715815476492,13.115053176879883,2432400,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-12,13.231320452818077,13.231320452818077,12.859262232703685,12.998784065246582,1672000,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-15,13.091802526527728,13.208070755004883,12.888333126692705,13.208070755004883,864200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-16,13.219700070079504,13.487117045991402,13.173192769920913,13.434796333312988,1517600,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-17,13.428977233607595,13.440604053723272,13.231321291641075,13.347589492797852,850800,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-18,13.301081582033348,13.545244792892351,13.25457430377449,13.533617973327637,642800,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-19,13.649890023218076,13.719650960304369,13.208070755004883,13.208070755004883,1273000,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-22,13.208070755004883,13.335965806329755,13.091802526527728,13.208070755004883,1547000,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-23,13.115055239859863,13.115055239859863,12.731370113161836,12.824384689331055,2997200,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
1999-03-24,12.905773817565294,13.132496871117118,12.684864175643005,13.074362754821777,1233400,1d,Daily,yfinance,max,2026-04-02T13:00:40Z
