agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Strong Skill,Strong Skill,High,strong skill,stable,"All three metrics point to a strong edge over the null distribution. raw p=0.012; BH-adjusted p=0.108; percentile=98.9; RCSI_z=2.558. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.2700016450558482,0.2870890569679162,0.23679769837797013,-0.08049651717487416,0.3451513014339042,2.5576629741499683,0.0119940029985007,0.1079460269865067,1.9210358469246072,98.85057471264368,60,5476,0.00047,False,run_20260402T201146Z_pid2966,60.0,0.2390379581151832,14.083333333333334,19.8,475.2,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.394; BH-adjusted p=0.629; percentile=60.7; RCSI_z=0.252. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.012008961617065994,-0.002466816539885773,-0.005799729068099609,-0.10364173935546561,0.0282935334893442,0.2518847305374606,0.3938030984507746,0.6285607196401799,0.4047208711466561,60.66966516741629,51,5476,0.00047,False,run_20260402T201146Z_pid2966,51.0,0.2030493786788751,10.07843137254902,14.352941176470589,344.47058823529414,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.559; BH-adjusted p=0.629; percentile=44.2; RCSI_z=-0.191. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.04868196263595759,-0.1216885404290265,-0.0843256919851165,-0.08537925710692751,-0.0175633504523054,-0.1905696094879992,0.55872063968016,0.6285607196401799,0.2528052850858069,44.17791104447776,47,5476,0.00047,False,run_20260402T201146Z_pid2966,47.0,0.1882071437968688,6.425531914893617,8.76595744680851,210.38297872340425,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
momentum_relative_strength,Negative Skill,Negative Skill,Low,negative skill,stable,"The result is worse than the random null on all three metrics. raw p=0.859; BH-adjusted p=0.859; percentile=14.2; RCSI_z=-0.923. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.4867705090428473,-0.2637841356036958,-0.0665925760774029,-0.6238801898361748,-0.3315738602933282,-0.922791075271154,0.8585707146426786,0.8585707146426786,0.06622392914098792,14.192903548225887,550,4830,0.00047,False,run_20260402T201146Z_pid2966,550.0,2.488202288941736,6.4763636363636365,9.18,220.32,acceptable,Trade activity is in a reasonable range for daily research and null-hypothesis testing.
trend_momentum_verification,Weak Skill,Weak Skill,Moderate,weak skill,stable,"There is some evidence of edge, but it remains modest. raw p=0.111; BH-adjusted p=0.499; percentile=89.0; RCSI_z=1.241. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.13545294537354136,0.24559769434701992,0.1725449936867072,-0.09512397647919602,0.1638985369546569,1.2406543515028334,0.1109445277361319,0.4992503748125937,0.9548941141855729,88.95552223888056,42,5476,0.00047,False,run_20260402T201146Z_pid2966,42.0,0.1675239156073908,16.761904761904763,23.642857142857142,567.4285714285714,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.412; BH-adjusted p=0.629; percentile=58.8; RCSI_z=0.145. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.03336580959734681,-0.03835465883531005,-0.03052520623852891,-0.16531262297743332,0.0214505805635868,0.1449823524677155,0.4122938530734633,0.6285607196401799,0.3847931400862863,58.82058970514743,53,5476,0.00047,False,run_20260402T201146Z_pid2966,53.0,0.2110397043432758,17.11320754716981,24.452830188679247,586.8679245283018,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.441; BH-adjusted p=0.629; percentile=56.0; RCSI_z=0.099. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.02297925591493044,-0.06447290176716787,-0.05147048679096391,-0.09208854243717801,0.0079381324818019,0.0985214757057337,0.4407796101949025,0.6285607196401799,0.3557785035043917,55.9720139930035,38,5476,0.00047,False,run_20260402T201146Z_pid2966,38.0,0.1524281760674749,6.105263157894737,8.394736842105264,201.47368421052633,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.544; BH-adjusted p=0.629; percentile=45.6; RCSI_z=-0.135. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.01735043106823886,-0.06994802191458381,-0.09878884105407343,-0.07373513804460063,-0.0097889136141199,-0.134972287818816,0.5442278860569715,0.6285607196401799,0.2642192088804365,45.62718640679659,17,5476,0.00047,False,run_20260402T201146Z_pid2966,17.0,0.07939811262851,10.470588235294118,14.823529411764708,355.7647058823529,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
random,Random / Luck,Random / Luck,Low,random / luck,unstable,"The result is statistically consistent with the null distribution. raw p=0.361; BH-adjusted p=0.629; percentile=63.9; RCSI_z=0.261. Robustness stability: unstable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.08720627063901276,-0.02933585086980725,-0.01182830703629594,-0.3126877589875975,0.0485655397084834,0.261109417636393,0.3613193403298351,0.6285607196401799,0.4421087913416806,63.91804097951025,212,5476,0.00047,False,run_20260402T201146Z_pid2966,212.0,0.8453753439014804,11.91509433962264,16.85377358490566,404.49056603773585,acceptable,Trade activity is in a reasonable range for daily research and null-hypothesis testing.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,-0.0432262340277852,0.0376374041503439,,-0.3997870365012965,,,,,,,,5596,0.00047,,,,,,,,,
