candidate_id,candidate_name,candidate_family,is_control,ticker,split,split_start,split_end,split_rows,signal_count,rejected_signal_count,trade_count,average_holding_bars,actual_cumulative_return,mean_simulated_return,median_simulated_return,std_simulated_return,RCSI,RCSI_z,p_value,percentile,classification_raw,classification_raw_label,simulation_count,research_grade,null_model,seed,bh_adjusted_p_value_by_ticker_split,bh_adjusted_p_value_by_split_global,classification_bh_by_ticker_split,classification_bh_by_ticker_split_label,classification_bh_by_split_global,classification_bh_by_split_global_label
cand_dual_horizon_trend,Dual-Horizon Trend Stack,trend_following,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,19,0,19,12.105263157894736,0.07105886382499758,0.12753018889796025,0.07849410496628595,0.35843029891804684,-0.056471325072962666,-0.1575517617886275,0.5080983803239352,49.21015796840632,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20338529,0.8163992201559688,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_faber_10m_timing,Faber 10-Month Timing Rule,trend_following,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,14,0,14,36.857142857142854,0.24890341675576763,0.2150276714563981,0.059990916081170506,0.49993199554298057,0.03387574529936954,0.06776070665886626,0.3161367726454709,68.40631873625274,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20328740,0.786985460050847,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_ma_cross_50_200,50/200 Moving-Average Crossover,trend_following,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,2,0,2,10.0,0.08760002024591743,0.0266106883501883,0.011841426921473636,0.10328017850426714,0.060989331895729124,0.5905231069406922,0.241751649670066,75.84483103379324,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20321434,0.7554739052189562,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_vol_managed_momentum,Volatility-Managed Momentum,volatility_scaled_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,30,0,30,7.666666666666667,0.338396879617152,0.25521444068443855,0.2040722239911856,0.35749739975822203,0.08318243893271343,0.23267984323514043,0.35752849430113975,64.26714657068587,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20346606,0.786985460050847,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_bb_squeeze_breakout,Bollinger Squeeze Breakout,breakout,False,CL=F,holdout,2021-05-26,2026-03-30,1218,9,0,9,9.444444444444445,0.42592506383141626,0.10936569485694783,0.07223721567577276,0.2351351255014212,0.31655936897446846,1.3462870266592948,0.09898020395920816,90.12197560487903,weak_skill,Weak Skill,5000,True,structure_preserving_random_timing,20332876,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_breakout_20_volume,20-Day Breakout + Volume Confirmation,breakout,False,CL=F,holdout,2021-05-26,2026-03-30,1218,19,0,19,7.7894736842105265,0.14195282079993415,0.11758146374135013,0.08553626055000205,0.27570792154752916,0.024371357058584023,0.08839556339835762,0.4189162167566487,58.12837432513497,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20327396,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_donchian_55_breakout,Donchian 55-Day Breakout,breakout,False,CL=F,holdout,2021-05-26,2026-03-30,1218,15,0,15,11.333333333333334,0.028604761943389564,0.1119323646537227,0.06564692392881946,0.30130977461701774,-0.08332760271033313,-0.27655127622808573,0.5506898620275945,44.951009798040396,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20334797,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
control_existing_validation,Control: Existing Validation Strategy,control,True,CL=F,holdout,2021-05-26,2026-03-30,1218,8,0,8,7.75,0.09304528153863943,-0.0036672501292810723,-0.022627652626445692,0.156450032175022,0.0967125316679205,0.6181688192925864,0.23395320935812838,76.624675064987,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20345180,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
control_random_baseline,Control: Random Baseline,control,True,CL=F,holdout,2021-05-26,2026-03-30,1218,48,0,48,11.8125,0.18153459446351997,0.2626518458297175,0.18001721632828527,0.48696499639204954,-0.08111725136619755,-0.16657717077654396,0.4991001799640072,50.109978004399125,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20328575,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
existing_breakout_volume_momentum,Existing Strategy: Breakout + Volume + Momentum,existing_production,False,CL=F,holdout,2021-05-26,2026-03-30,1218,19,0,19,9.631578947368421,0.2264043342448712,0.20900152536262445,0.1692107665091196,0.3473220327533563,0.01740280888224674,0.050105686484349786,0.4341131773645271,56.608678264347134,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20373342,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
existing_mean_reversion_vol_filter,Existing Strategy: Mean Reversion + Volatility Filter,existing_production,False,CL=F,holdout,2021-05-26,2026-03-30,1218,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,no_trades,No Trades,5000,True,structure_preserving_random_timing,20377535,1.0,1.0,no_trades,No Trades,no_trades,No Trades
existing_momentum_relative_strength,Existing Strategy: Momentum + Relative Strength,existing_production,False,CL=F,holdout,2021-05-26,2026-03-30,1218,129,2,127,8.866141732283465,0.44110793343275134,0.15321207726225206,0.08637206363014102,0.38986768336903715,0.2878958561704993,0.7384450377693542,0.16316736652669467,83.70325934813037,weak_skill,Weak Skill,5000,True,structure_preserving_random_timing_shared_calendar,20383039,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
existing_trend_pullback,Existing Strategy: Trend + Pullback,existing_production,False,CL=F,holdout,2021-05-26,2026-03-30,1218,12,0,12,15.916666666666666,-0.4095560562745807,0.0951933798502392,0.04247501723490831,0.30110426977170063,-0.5047494361248199,-1.6763277269615755,0.993001399720056,0.7198560287942412,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20328663,1.0,1.0,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_hybrid_trend_breakout_pullback,Hybrid Trend + Breakout/Pullback,hybrid,False,CL=F,holdout,2021-05-26,2026-03-30,1218,18,0,18,9.055555555555555,-0.17619244875246107,0.1317438784766207,0.09067787624595727,0.2913547569242385,-0.30793632722908176,-1.056911960113131,0.881623675264947,11.85762847430514,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20381513,0.972196864974831,0.9922794202221503,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_regime_filtered_momentum,Regime-Filtered Momentum,hybrid,False,CL=F,holdout,2021-05-26,2026-03-30,1218,35,0,35,7.542857142857143,0.3007663632824559,0.1832808919164348,0.13115575986230393,0.3764647968633268,0.11748547136602108,0.31207558407824637,0.3229354129174165,67.72645470905819,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20353803,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_mean_reversion_bbands,Bollinger Mean Reversion,mean_reversion,False,CL=F,holdout,2021-05-26,2026-03-30,1218,4,0,4,7.75,-0.00916336582345077,0.0064629462881471735,-0.008198418954777102,0.1310558436429446,-0.015626312111597943,-0.11923399733453387,0.504499100179964,49.57008598280344,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20340348,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_mean_reversion_zscore,Z-Score Mean Reversion (Calm Regime),mean_reversion,False,CL=F,holdout,2021-05-26,2026-03-30,1218,8,0,8,6.0,0.07305026464690154,0.0035486687982438417,-0.011847134204905903,0.14805866288196926,0.0695015958486577,0.46941931323575176,0.276744651069786,72.34553089382123,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20341282,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_dual_momentum_trend_filter,Dual Momentum + Trend Filter,momentum,False,CL=F,holdout,2021-05-26,2026-03-30,1218,49,0,49,5.714285714285714,0.6333703051217933,0.4509862052223099,0.37000629423572606,0.489820823762526,0.18238409989948334,0.3723486039211482,0.2949410117976405,70.52589482103579,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20362825,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_medium_term_momentum_63,Medium-Term Momentum (63-Day),momentum,False,CL=F,holdout,2021-05-26,2026-03-30,1218,49,0,49,7.387755102040816,0.09994574207328119,0.3329270143045574,0.2491950454901819,0.4631549450508529,-0.2329812722312762,-0.5030309504861178,0.6522695460907818,34.79304139172166,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20346492,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_trend_pullback_adx,Trend Pullback (ADX Confirmed),pullback,False,CL=F,holdout,2021-05-26,2026-03-30,1218,17,0,17,6.352941176470588,0.033423334202585475,0.15232757332416338,0.12494138064133048,0.2559384872962242,-0.11890423912157791,-0.4645813155250765,0.6420715856828634,35.8128374325135,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20328355,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_trend_pullback_ema_rsi,Trend Pullback (EMA + RSI),pullback,False,CL=F,holdout,2021-05-26,2026-03-30,1218,19,0,19,3.210526315789474,-0.13474179879538833,-0.007878094269599888,-0.02025512145765425,0.15557163934761586,-0.12686370452578843,-0.8154680702587366,0.789242151569686,21.095780843831232,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20344219,0.972196864974831,0.9922794202221503,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_cross_asset_monthly_momentum,Cross-Asset Monthly Momentum Rotation,relative_strength_momentum,False,CL=F,holdout,2021-05-26,2026-03-30,1218,28,0,28,18.571428571428573,0.0010073857266914333,0.07811398804751227,0.05589316427703335,0.1991091715336426,-0.07710660232082084,-0.3872579134698096,0.6250749850029994,37.5124975004999,random_luck,Random / Luck,5000,True,structure_preserving_random_timing_shared_calendar,20373554,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_cross_asset_monthly_momentum_63,Cross-Asset Monthly Momentum (63/126),relative_strength_momentum,False,CL=F,holdout,2021-05-26,2026-03-30,1218,22,0,22,41.63636363636363,0.17355434019129212,0.14054274018976798,0.08880448338460875,0.32208060773278174,0.033011600001524144,0.10249483889732547,0.3869226154769046,61.32773445310937,random_luck,Random / Luck,5000,True,structure_preserving_random_timing_shared_calendar,20384377,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_cross_asset_monthly_momentum_nostop,Cross-Asset Monthly Momentum (No Trailing Stop),relative_strength_momentum,False,CL=F,holdout,2021-05-26,2026-03-30,1218,18,0,18,42.77777777777778,-0.16518337359022517,0.10088443764209226,0.06432667024720834,0.24132408906708624,-0.26606781123231743,-1.1025331630210884,0.8944211157768446,10.577884423115377,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing_shared_calendar,20411125,0.972196864974831,0.9922794202221503,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_tsmom_12m_filter,TSMOM 12M + Trend Filter,time_series_momentum,False,CL=F,holdout,2021-05-26,2026-03-30,1218,21,0,21,12.952380952380953,0.9334604852299911,0.3936946192206085,0.3204449661483939,0.42980934859110964,0.5397658660093827,1.2558262582670763,0.11077784443111378,88.94221155768847,weak_skill,Weak Skill,5000,True,structure_preserving_random_timing,20320189,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_dual_horizon_trend,Dual-Horizon Trend Stack,trend_following,False,CL=F,holdout,2021-05-26,2026-03-30,1218,19,0,19,10.526315789473685,-0.014249010675801293,0.24506272875896726,0.1852902713241435,0.3465923650110293,-0.25931173943476854,-0.7481749906017597,0.7566486702659468,24.355128974205158,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20329148,0.972196864974831,0.9922794202221503,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_faber_10m_timing,Faber 10-Month Timing Rule,trend_following,False,CL=F,holdout,2021-05-26,2026-03-30,1218,24,0,24,20.875,0.1455074134947511,0.4245641395296303,0.36691380229399867,0.39466653012489405,-0.2790567260348792,-0.7070696518059699,0.7460507898420315,25.414917016596682,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20319807,0.972196864974831,0.9922794202221503,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_ma_cross_50_200,50/200 Moving-Average Crossover,trend_following,False,CL=F,holdout,2021-05-26,2026-03-30,1218,4,0,4,7.25,-0.13204564129154528,0.0021656047142416036,0.0008617260741199136,0.11209910010077657,-0.13421124600578688,-1.1972553382242284,0.8870225954809038,11.317736452709457,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20312725,0.972196864974831,0.9922794202221503,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_vol_managed_momentum,Volatility-Managed Momentum,volatility_scaled_momentum,False,CL=F,holdout,2021-05-26,2026-03-30,1218,30,0,30,9.266666666666667,0.34138156153105514,0.278342515293394,0.21198160384168618,0.38305895661035,0.06303904623766116,0.16456747753788947,0.36632673465306936,63.3873225354929,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20336777,0.9592199207217379,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_bb_squeeze_breakout,Bollinger Squeeze Breakout,breakout,False,DIA,holdout,2020-11-06,2026-04-01,1355,18,0,18,14.333333333333334,0.12115228851551658,0.13030975860235802,0.12247034035507925,0.12959861949875548,-0.009157470086841438,-0.07066024408484826,0.504499100179964,49.57008598280344,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20330012,0.9856028794241152,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_breakout_20_volume,20-Day Breakout + Volume Confirmation,breakout,False,DIA,holdout,2020-11-06,2026-04-01,1355,22,0,22,15.181818181818182,0.05721743266319369,0.15424156908889408,0.14397782886549298,0.14658405731249732,-0.09702413642570039,-0.6619010157350065,0.7338532293541292,26.63467306538692,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20324600,0.9856028794241152,0.9922794202221503,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_donchian_55_breakout,Donchian 55-Day Breakout,breakout,False,DIA,holdout,2020-11-06,2026-04-01,1355,27,0,27,14.074074074074074,-0.06469470137072775,0.18713050163591466,0.17821197092647115,0.15632158371644547,-0.2518252030066424,-1.61094326848321,0.9576084783043392,4.259148170365927,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20331865,0.9856028794241152,1.0,negative_skill,Negative Skill,negative_skill,Negative Skill
control_existing_validation,Control: Existing Validation Strategy,control,True,DIA,holdout,2020-11-06,2026-04-01,1355,25,0,25,13.84,-0.035739687198910845,0.16225723285640392,0.15377826794289656,0.15610367727247215,-0.19799692005531477,-1.2683680712384489,0.906618676264747,9.358128374325135,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20342112,0.9856028794241152,0.9937406458102319,negative_skill,Negative Skill,negative_skill,Negative Skill
control_random_baseline,Control: Random Baseline,control,True,DIA,holdout,2020-11-06,2026-04-01,1355,52,0,52,12.23076923076923,0.3442675262789663,0.3003654029919472,0.28534666597622227,0.20094075782074544,0.04390212328701909,0.21848291886200186,0.38032393521295743,61.9876024795041,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20325779,0.9856028794241152,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
existing_breakout_volume_momentum,Existing Strategy: Breakout + Volume + Momentum,existing_production,False,DIA,holdout,2020-11-06,2026-04-01,1355,25,0,25,7.68,0.005111209149601521,0.07321008974277117,0.06824361832391103,0.11432597750087717,-0.06809888059316965,-0.5956553539430456,0.7160567886422715,28.414317136572688,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20369866,0.9856028794241152,0.9922794202221503,negative_skill,Negative Skill,negative_skill,Negative Skill
existing_mean_reversion_vol_filter,Existing Strategy: Mean Reversion + Volatility Filter,existing_production,False,DIA,holdout,2020-11-06,2026-04-01,1355,8,0,8,6.0,-0.03922071039534619,0.018087089648877612,0.01938459064813157,0.058940669603746616,-0.057307800044223804,-0.9722963860013728,0.8372325534893021,16.296740651869627,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20373991,0.9856028794241152,0.9922794202221503,negative_skill,Negative Skill,negative_skill,Negative Skill
existing_momentum_relative_strength,Existing Strategy: Momentum + Relative Strength,existing_production,False,DIA,holdout,2020-11-06,2026-04-01,1355,227,0,227,5.171806167400881,0.042457134674972266,0.5366955497432415,0.5022450018196498,0.617768459599239,-0.49423841506826927,-0.8000382787248371,0.7992401519696061,20.095980803839232,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing_shared_calendar,20379427,0.9856028794241152,0.9922794202221503,negative_skill,Negative Skill,negative_skill,Negative Skill
existing_trend_pullback,Existing Strategy: Trend + Pullback,existing_production,False,DIA,holdout,2020-11-06,2026-04-01,1355,27,1,26,9.76923076923077,0.2867710250914319,0.07210053056964658,0.06810860260620878,0.1274370440720215,0.2146704945217853,1.6845219228442203,0.05618876224755049,94.4011197760448,weak_skill,Weak Skill,5000,True,structure_preserving_random_timing,20325867,0.9856028794241152,0.9922794202221503,random_luck,Random / Luck,random_luck,Random / Luck
cand_hybrid_trend_breakout_pullback,Hybrid Trend + Breakout/Pullback,hybrid,False,DIA,holdout,2020-11-06,2026-04-01,1355,32,0,32,17.28125,0.05783424502981926,0.26188668919351366,0.2501512462987031,0.17822327152773967,-0.2040524441636944,-1.1449259258599938,0.881623675264947,11.85762847430514,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20377901,0.9856028794241152,0.9922794202221503,negative_skill,Negative Skill,negative_skill,Negative Skill
