agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.637; BH-adjusted p=0.954; percentile=36.3; RCSI_z=-0.479. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.47926706986171475,0.23837944097414016,0.10781613430729861,-0.33853771733474336,-0.3704708037852158,-0.4785977465255566,0.6371814092953523,0.9537731134432784,0.19573690386623746,36.33183408295852,119,6130,0.00047,False,run_20260402T215002Z_pid24021,119.0,0.4366561181434599,10.210084033613445,14.907563025210084,357.781512605042,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.694; BH-adjusted p=0.954; percentile=30.7; RCSI_z=-0.575. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.17861191867700166,0.14461841706440595,0.07543035116741237,-0.22697087221972567,-0.3012423365700675,-0.5749964001985776,0.6936531734132934,0.9537731134432784,0.15885762251737529,30.684657671164416,89,6130,0.00047,False,run_20260402T215002Z_pid24021,89.0,0.3233394008116495,8.92134831460674,12.887640449438202,309.30337078651684,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.339; BH-adjusted p=0.954; percentile=66.2; RCSI_z=0.397. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.04326978866875564,0.16009423702121653,0.4833412131378429,-0.020388227771816814,0.0288577799413383,0.396662138976543,0.3388305847076461,0.9537731134432784,0.47001739476914817,66.16691654172914,5,6130,0.00047,False,run_20260402T215002Z_pid24021,5.0,0.0260997256045275,6.6,9.4,225.6,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.560; BH-adjusted p=0.954; percentile=44.1; RCSI_z=-0.300. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",1.1825554324065481,0.45433382679289414,0.22929744287847462,-0.15942444211082452,-0.3664322999879976,-0.3000990322640444,0.559720139930035,0.9537731134432784,0.25202906596602975,44.07796101949025,87,6130,0.00047,False,run_20260402T215002Z_pid24021,87.0,0.3170572916666667,20.04597701149425,29.13793103448276,699.3103448275862,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.868; BH-adjusted p=0.964; percentile=13.2; RCSI_z=-0.977. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.3824969719835578,0.2153305554942882,0.10662645969477778,-0.18369284681271247,-1.036243056320589,-0.9766675747593484,0.8680659670164917,0.9640179910044976,0.06144727018911277,13.243378310844578,108,6130,0.00047,False,run_20260402T215002Z_pid24021,108.0,0.397875816993464,15.435185185185183,22.28703703703704,534.8888888888889,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Weak Skill,Weak Skill,Moderate,weak skill,not available,"There is some evidence of edge, but it remains modest. raw p=0.184; BH-adjusted p=0.954; percentile=81.7; RCSI_z=0.849. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.3310889384728799,0.3051961671017064,0.18100514465849726,-0.1380158299609291,0.2015349005031605,0.8492340027911457,0.1839080459770115,0.9537731134432784,0.7353992699626938,81.6591704147926,72,6130,0.00047,False,run_20260402T215002Z_pid24021,72.0,0.2665734095608806,3.8333333333333335,5.486111111111111,131.66666666666666,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.679; BH-adjusted p=0.954; percentile=32.2; RCSI_z=-0.503. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.025108667295929976,0.05254768291632938,0.0612336540124713,-0.08598962688307421,-0.1038809999370875,-0.5029621341894595,0.6786606696651675,0.9537731134432784,0.1683473186917285,32.18390804597701,19,6130,0.00047,False,run_20260402T215002Z_pid24021,19.0,0.0740003198976327,12.31578947368421,17.57894736842105,421.89473684210526,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Strong Skill,Strong Skill,High,strong skill,not available,"All three metrics point to a strong edge over the null distribution. raw p=0.025; BH-adjusted p=0.280; percentile=97.5; RCSI_z=2.221. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.6814499846386639,0.5267006029433979,0.27292692216595843,-0.10094336451443864,0.5626739703278099,2.221000176943684,0.025487256371814,0.280359820089955,1.5936769125382766,97.50124937531236,106,6130,0.00047,False,run_20260402T215002Z_pid24021,106.0,0.386531089014017,2.679245283018868,3.811320754716981,91.47169811320757,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
donchian_trend_reentry,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.903; BH-adjusted p=0.964; percentile=9.7; RCSI_z=-1.119. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.12086844550328624,0.10690171382666024,0.05922750582405997,-0.13872430919293333,-0.8634240324892015,-1.1186331938763197,0.9030484757621188,0.9640179910044976,0.04428893607527963,9.74512743628186,87,6130,0.00047,False,run_20260402T215002Z_pid24021,87.0,0.3220311929952572,14.839080459770114,21.528735632183903,516.6896551724138,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
turn_of_month_seasonality,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.355; BH-adjusted p=0.954; percentile=64.5; RCSI_z=0.201. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.6238168546406948,0.3584386104811512,0.12206549728001115,-0.17638448183811029,0.1128882161563484,0.201419094417302,0.3553223388305847,0.9537731134432784,0.44937748790644505,64.51774112943528,192,6130,0.00047,False,run_20260402T215002Z_pid24021,192.0,0.6957142857142857,4.515625,6.453125,154.875,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
