agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,0.6235802985162964,0.6865484665824364,0.7842194905455123,0.620739661399003,45.27736131934033,0.5477261369315343,0.261436534487861,no evidence,-0.053657943710770796,1.9439322869304667,134,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8454772613693153
breakout_volume_momentum,0.41709259881243715,0.4034798942538748,0.45580653414072053,0.45356206653144915,51.424287856071956,0.4862568715642179,0.3131342483678595,no evidence,-0.17242752393579772,1.2905179390549728,116,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8454772613693153
mean_reversion_vol_filter,-0.025021817305667472,0.02532342491955581,0.02862725444362807,0.10080881975642525,29.83508245877061,0.7021489255372314,0.1535707643951127,no evidence,-0.13469210899972803,0.1969885968546878,16,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8454772613693153
trend_momentum_verification,0.9100645641042864,1.311393599094412,1.4801130378167195,1.0250149998924827,32.13393303348326,0.679160419790105,0.16802763190371706,no evidence,0.15459680944388382,3.412528938908545,100,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8454772613693153
adx_trend_following,0.5713078101080119,1.1680335523719307,1.3382159389642707,0.979700527238301,23.18840579710145,0.768615692153923,0.11429075317079919,no evidence,0.09242925082177872,3.20434045930774,136,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8454772613693153
uptrend_oversold_reversion,0.20208636304439004,0.09377221808340572,0.10854523547024733,0.20629567602043591,69.11544227886057,0.30934532733633185,0.5095564396160934,no evidence,-0.20439772829199848,0.47363498496805867,78,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8454772613693153
volatility_squeeze_breakout,0.10778993414585672,0.166762600736439,0.1778254287439054,0.23722101524857908,40.379810094952525,0.5967016491754122,0.22424276184286115,no evidence,-0.19098112897040354,0.589320184137136,30,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8454772613693153
connors_rsi2_pullback,0.48008765071009163,0.06746599809024757,0.08621311110670894,0.19808790966944737,96.40179910044976,0.03648175912043978,1.4379242285157554,strong evidence,-0.21151368765263023,0.4392395893178774,103,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.40129935032483754
donchian_trend_reentry,0.20654428307085154,0.8306149656701604,0.9440309492346364,0.7151364627315865,12.643678160919542,0.8740629685157422,0.05845727915753486,no evidence,-0.005649249089936927,2.252973508180254,105,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8740629685157422
turn_of_month_seasonality,0.45051369116235485,0.39361430403801195,0.450121357014286,0.46406465129924157,55.02248875562219,0.45027486256871563,0.3465222976571484,no evidence,-0.2012443330639619,1.287332516773083,231,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8454772613693153
random,2.789746946610135,2.898879645617212,3.322115875754869,2.1212642074952033,48.02598700649675,0.52023988005997,0.28379635912567525,no evidence,0.7769473360359638,7.3500638138632555,312,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.8454772613693153
