agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Weak Skill,Weak Skill,Moderate,weak skill,moderately variable,"There is some evidence of edge, but it remains modest. raw p=0.067; BH-adjusted p=0.246; percentile=93.4; RCSI_z=1.511. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.016540853841572778,0.29568295256571614,0.12489058660292779,-0.03570194764851575,0.0372210318285112,1.51054472029829,0.0669665167416291,0.245543894719307,1.1741422902714043,93.35332333833082,10,516,0.00047,False,run_20260402T234042Z_pid65888,10.0,0.4348214285714286,6.7,9.5,228.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Negative Skill,Negative Skill,Low,negative skill,stable,"The result is worse than the random null on all three metrics. raw p=0.770; BH-adjusted p=0.875; percentile=23.1; RCSI_z=-0.696. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.015342306066849276,-0.5752557795255822,-0.3137168938699833,-0.02195400521829194,-0.0186519278667971,-0.6960742352058629,0.769615192403798,0.8746126936531734,0.11372636779974836,23.088455772113942,12,516,0.00047,False,run_20260402T234042Z_pid65888,12.0,0.5278179190751445,5.416666666666667,8.083333333333334,194.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,Weak Skill,Weak Skill,Moderate,weak skill,moderately variable,"There is some evidence of edge, but it remains modest. raw p=0.139; BH-adjusted p=0.383; percentile=86.1; RCSI_z=0.920. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.0035708633722411065,1.0525008694389935,0.0,-0.0005327913100883208,0.0032187753395866,0.9195583039507816,0.1394302848575712,0.3834332833583209,0.8556428853626139,86.10694652673662,1,516,0.00047,False,run_20260402T234042Z_pid65888,2.0,0.0,8.0,12.0,288.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.389; BH-adjusted p=0.713; percentile=61.2; RCSI_z=0.290. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.017622080932748974,0.702988483385003,0.6726790901395869,-0.011415074609870679,0.0052295977869911,0.2895408387010991,0.3888055972013993,0.7128102615358988,0.4102674916465225,61.169415292353825,5,516,0.00047,False,run_20260402T234042Z_pid65888,5.0,0.2823515769944341,19.2,29.2,700.8,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.638; BH-adjusted p=0.875; percentile=36.3; RCSI_z=-0.371. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.015880546791197325,0.37185885257850126,0.23795458623968954,-0.015558413522395398,-0.0076095811681782,-0.3708203234304226,0.6376811594202898,0.8746126936531734,0.19539641425106793,36.28185907046477,13,516,0.00047,False,run_20260402T234042Z_pid65888,13.0,0.597715256797583,14.76923076923077,21.692307692307693,520.6153846153846,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Weak Skill,Weak Skill,Moderate,weak skill,stable,"There is some evidence of edge, but it remains modest. raw p=0.055; BH-adjusted p=0.246; percentile=94.5; RCSI_z=1.487. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.011799153574796328,1.1336486752049453,3.583299894646494,-0.0013099238634021182,0.0114797132252901,1.487339616760354,0.0554722638680659,0.245543894719307,1.2559241098495546,94.50274862568716,2,516,0.00047,False,run_20260402T234042Z_pid65888,2.0,0.1042380136986301,4.0,6.0,144.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,Weak Skill,Weak Skill,Moderate,weak skill,stable,"There is some evidence of edge, but it remains modest. raw p=0.199; BH-adjusted p=0.438; percentile=80.2; RCSI_z=0.761. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.004595388817370427,1.0244513685823176,0.0,-0.001710800319806971,0.0032997068974126,0.7607341343831638,0.1989005497251374,0.4375812093953024,0.7013640165625236,80.15992003998001,1,516,0.00047,False,run_20260402T234042Z_pid65888,1.0,0.0,23.0,34.0,816.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.611; BH-adjusted p=0.875; percentile=39.0; RCSI_z=-0.251. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.0014479940848497463,-0.11191275653495218,-0.0669919331795708,-0.00842429354192431,-0.0019822696932561,-0.2506535303979523,0.6106946526736632,0.8746126936531734,0.21417588272967597,38.980509745127435,5,516,0.00047,False,run_20260402T234042Z_pid65888,6.0,0.2363159937888198,2.2,3.6,86.4,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
donchian_trend_reentry,Negative Skill,Negative Skill,Low,negative skill,stable,"The result is worse than the random null on all three metrics. raw p=0.878; BH-adjusted p=0.878; percentile=12.2; RCSI_z=-1.106. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.008488832970684479,-0.28002770428750423,-0.1528938696376556,-0.020482377604927438,-0.0167040486818074,-1.1057620762798956,0.8780609695152424,0.8780609695152424,0.05647532714091644,12.243878060969514,7,516,0.00047,False,run_20260402T234042Z_pid65888,7.0,0.390224358974359,11.857142857142858,17.714285714285715,425.1428571428572,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
turn_of_month_seasonality,Moderate Skill,Moderate Skill,High,moderate skill,stable,"The result is statistically strong, but not at the highest tier. raw p=0.023; BH-adjusted p=0.246; percentile=97.7; RCSI_z=1.929. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.04325147212878355,1.676601279256466,0.993175413782621,-0.00820513905657938,0.0352687295537905,1.928818034406811,0.0234882558720639,0.245543894719307,1.629149230700495,97.70114942528735,14,516,0.00047,False,run_20260402T234042Z_pid65888,14.0,0.6341145833333334,5.0,7.142857142857143,171.42857142857142,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
random,Negative Skill,Negative Skill,Low,negative skill,unstable,"The result is worse than the random null on all three metrics. raw p=0.795; BH-adjusted p=0.875; percentile=20.5; RCSI_z=-0.774. Robustness stability: unstable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.010311090402436163,0.2637812320393131,0.14606002702972412,-0.03791065130251159,-0.0196217598339104,-0.7741828633302986,0.7951024487756122,0.8746126936531734,0.09957690898962987,20.539730134932537,18,516,0.00047,False,run_20260402T234042Z_pid65888,18.0,0.8751996805111822,10.555555555555555,15.11111111111111,362.6666666666667,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,0.4794774554778511,1.0855917732473308,,-0.14480761347999,,,,,,,,636,0.00047,,,,,,,,,
