agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Negative Skill,Negative Skill,Low,negative skill,stable,"The result is worse than the random null on all three metrics. raw p=0.940; BH-adjusted p=0.940; percentile=6.1; RCSI_z=-1.400. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.0907192328880142,0.08986998641049924,0.049247712893606785,-0.29014263330028744,-0.5404737438139883,-1.4002262502096914,0.9395302348825588,0.9395302348825588,0.0270892393725315,6.096951524237881,78,6102,0.00047,False,run_20260402T232555Z_pid63687,82.0,0.2707098061573546,14.666666666666666,21.41025641025641,513.8461538461538,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Weak Skill,Weak Skill,Moderate,weak skill,stable,"There is some evidence of edge, but it remains modest. raw p=0.163; BH-adjusted p=0.448; percentile=83.8; RCSI_z=0.977. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.2967219724451762,0.3750829113527735,0.1861803205375321,-0.09474179495971513,0.1586789279354237,0.9766795140019556,0.1629185407296352,0.4480259870064967,0.7880294885682724,83.75812093953023,46,6102,0.00047,False,run_20260402T232555Z_pid63687,48.0,0.1610449735449735,9.5,13.76086956521739,330.2608695652174,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.673; BH-adjusted p=0.825; percentile=32.7; RCSI_z=-0.439. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.009652607715748718,-0.0422408481954859,-0.05608507526723742,-0.04101369873948324,-0.0317622353148631,-0.4389033770918557,0.6731634182908546,0.8245877061469264,0.1718794929132258,32.733633183408294,13,6102,0.00047,False,run_20260402T232555Z_pid63687,13.0,0.0589874031007752,6.384615384615385,9.23076923076923,221.53846153846155,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.352; BH-adjusted p=0.553; percentile=64.9; RCSI_z=0.313. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.21874384341957565,0.2889563663973228,0.2166416645640141,-0.08551796498515896,0.0586694222577462,0.3125333038080521,0.351824087956022,0.5528664239308917,0.4536744294940992,64.86756621689156,35,6102,0.00047,False,run_20260402T232555Z_pid63687,35.0,0.1240610807033888,11.6,17.114285714285714,410.74285714285713,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Weak Skill,Weak Skill,Moderate,weak skill,stable,"There is some evidence of edge, but it remains modest. raw p=0.132; BH-adjusted p=0.448; percentile=86.8; RCSI_z=1.102. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.8129287746653708,0.4605968959904015,0.21140000651485122,-0.1767846602883023,0.3963535121082686,1.1016713600199113,0.1324337831084457,0.4480259870064967,0.8780012146994038,86.80659670164917,111,6102,0.00047,False,run_20260402T232555Z_pid63687,125.0,0.3855486134885313,11.72972972972973,17.054054054054053,409.2972972972973,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.331; BH-adjusted p=0.553; percentile=66.9; RCSI_z=0.405. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.08217401006184466,0.2609925634949031,0.24434442353686592,-0.03757029249089994,0.0394041212678823,0.4050349150554744,0.3313343328335832,0.5528664239308917,0.47973356023143826,66.91654172913543,30,6102,0.00047,False,run_20260402T232555Z_pid63687,32.0,0.1192536241347786,5.033333333333333,7.133333333333334,171.2,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,Weak Skill,Weak Skill,Moderate,weak skill,stable,"There is some evidence of edge, but it remains modest. raw p=0.055; BH-adjusted p=0.448; percentile=94.5; RCSI_z=1.533. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.06486324257181253,0.40696324884433854,1.0791061976299747,-0.006990746100307033,0.0551408811523653,1.533293548145627,0.0554722638680659,0.4480259870064967,1.2559241098495546,94.50274862568716,4,6102,0.00047,False,run_20260402T232555Z_pid63687,4.0,0.0150234452122408,3.25,4.25,102.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Weak Skill,Weak Skill,Moderate,weak skill,moderately variable,"There is some evidence of edge, but it remains modest. raw p=0.135; BH-adjusted p=0.448; percentile=86.5; RCSI_z=1.080. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.11873810820455843,0.28002091892588665,0.2180515386993764,-0.03833716540369214,0.0934589260986963,1.0802900507231543,0.1354322838580709,0.4480259870064967,0.8682777977618059,86.50674662668666,41,6102,0.00047,False,run_20260402T232555Z_pid63687,45.0,0.1457360154151582,3.073170731707317,4.7560975609756095,114.14634146341464,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
donchian_trend_reentry,Negative Skill,Negative Skill,Low,negative skill,moderately variable,"The result is worse than the random null on all three metrics. raw p=0.675; BH-adjusted p=0.825; percentile=32.6; RCSI_z=-0.513. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.07134531511270192,0.09068165138905533,0.0538700896030774,-0.20380154333634826,-0.1093530064596347,-0.5128607803052428,0.6746626686656672,0.8245877061469264,0.1709133201412053,32.583708145927034,61,6102,0.00047,False,run_20260402T232555Z_pid63687,64.0,0.2148695174169656,9.245901639344265,13.098360655737704,314.3606557377049,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
turn_of_month_seasonality,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.224; BH-adjusted p=0.493; percentile=77.7; RCSI_z=0.724. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.3420134006611173,0.36191927970525994,0.14953532950558182,-0.10202003476678756,0.1592384176398636,0.7243421725357813,0.223888055972014,0.4925537231384307,0.6499690746380674,77.66116941529235,143,6102,0.00047,False,run_20260402T232555Z_pid63687,145.0,0.5018520119912372,4.335664335664336,6.188811188811189,148.53146853146853,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
