agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,No Trades,No Trades,Not Applicable,no trades,not available,"No completed trades were generated for this strategy on the current ticker, so skill-versus-luck classification is not applicable.",0.0,0.0,0.0,0.0,,,,,,,0,2829,0.00047,False,run_20260402T224910Z_pid51173,0.0,0.0,0.0,0.0,0.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,No Trades,No Trades,Not Applicable,no trades,not available,"No completed trades were generated for this strategy on the current ticker, so skill-versus-luck classification is not applicable.",0.0,0.0,0.0,0.0,,,,,,,0,2829,0.00047,False,run_20260402T224910Z_pid51173,0.0,0.0,0.0,0.0,0.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,No Trades,No Trades,Not Applicable,no trades,not available,"No completed trades were generated for this strategy on the current ticker, so skill-versus-luck classification is not applicable.",0.0,0.0,0.0,0.0,,,,,,,0,2829,0.00047,False,run_20260402T224910Z_pid51173,0.0,0.0,0.0,0.0,0.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.846; BH-adjusted p=1.000; percentile=15.4; RCSI_z=-0.866. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.022890294009248024,-0.9666691574600449,-1.722464539352963,-0.022890294009248024,-0.0260763013927785,-0.8661302467878733,0.8460769615192404,1.0,0.07259013052727616,15.442278860569717,3,2829,0.00047,False,run_20260402T224910Z_pid51173,3.0,0.3034057870690848,24.666666666666668,5.0,129.33333333333334,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,No Trades,No Trades,Not Applicable,no trades,not available,"No completed trades were generated for this strategy on the current ticker, so skill-versus-luck classification is not applicable.",0.0,0.0,0.0,0.0,,,,,,,0,2829,0.00047,False,run_20260402T224910Z_pid51173,0.0,0.0,0.0,0.0,0.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Weak Skill,Weak Skill,Moderate,weak skill,not available,"There is some evidence of edge, but it remains modest. raw p=0.138; BH-adjusted p=1.000; percentile=86.3; RCSI_z=0.991. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.02203916380469928,0.4204919150936227,0.1366184064533787,-0.027222467194817468,0.0267489682755056,0.9910374635895508,0.1379310344827586,1.0,0.8603380065709938,86.2568715642179,15,2829,0.00047,False,run_20260402T224910Z_pid51173,15.0,0.9967706722459748,4.2,0.2666666666666666,17.6,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,No Trades,No Trades,Not Applicable,no trades,not available,"No completed trades were generated for this strategy on the current ticker, so skill-versus-luck classification is not applicable.",0.0,0.0,0.0,0.0,,,,,,,0,2829,0.00047,False,run_20260402T224910Z_pid51173,0.0,0.0,0.0,0.0,0.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.927; BH-adjusted p=1.000; percentile=7.3; RCSI_z=-1.368. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.08997231688155483,-1.6485460101234481,-0.3013634160122663,-0.10571114864605846,-0.0722859075321988,-1.368051771333049,0.9270364817591203,1.0,0.032903174685146766,7.34632683658171,69,2829,0.00047,False,run_20260402T224910Z_pid51173,70.0,4.167383216205043,2.898550724637681,0.1014492753623188,11.144927536231885,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
donchian_trend_reentry,No Trades,No Trades,Not Applicable,no trades,not available,"No completed trades were generated for this strategy on the current ticker, so skill-versus-luck classification is not applicable.",0.0,0.0,0.0,0.0,,,,,,,0,2829,0.00047,False,run_20260402T224910Z_pid51173,0.0,0.0,0.0,0.0,0.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
turn_of_month_seasonality,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.267; BH-adjusted p=1.000; percentile=73.4; RCSI_z=0.559. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.03657355845951704,0.808781391929587,0.28723893280265367,-0.01870266682352606,0.0263677685306751,0.5587168192252908,0.2668665667166416,1.0,0.5737058316076551,73.36331834082958,8,2829,0.00047,False,run_20260402T224910Z_pid51173,10.0,0.5314176593616441,20.375,3.75,94.75,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
